-18.119692,0.000000,-6.519172
-17.549448,0.000000,-4.917107
-17.106503,0.000000,-3.315043
-16.829342,0.000000,-1.712978
-16.738923,0.000000,-0.110913
-16.838676,0.000000,1.491152
-17.114505,0.000000,3.093216
-17.534788,0.000000,4.695281
-18.050375,0.000000,6.297346
-18.594588,0.000000,7.899411
-19.083225,0.000000,9.501475
-19.870672,0.928550,-14.529496
-19.911160,0.928550,-12.927431
-19.641372,0.928550,-11.325366
-19.183064,0.928550,-9.723302
-18.640463,0.928550,-8.121237
-18.100271,0.928550,-6.519172
-17.631662,0.928550,-4.917107
-17.286285,0.928550,-3.315043
-17.098260,0.928550,-1.712978
-17.084180,0.928550,-0.110913
-17.243113,0.928550,1.491152
-17.556599,0.928550,3.093216
-17.988650,0.928550,4.695281
-18.485753,0.928550,6.297346
-18.976867,0.928550,7.899411
-19.373424,0.928550,9.501475
-19.353699,1.857101,-14.529496
-19.426828,1.857101,-12.927431
-19.208393,1.857101,-11.325366
-18.815784,1.857101,-9.723302
-18.348866,1.857101,-8.121237
-17.889976,1.857101,-6.519172
-17.503924,1.857101,-4.917107
-17.237995,1.857101,-3.315043
-17.121945,1.857101,-1.712978
-17.168003,1.857101,-0.110913
-17.370874,1.857101,1.491152
-17.707732,1.857101,3.093216
-18.138227,1.857101,4.695281
-18.604482,1.857101,6.297346
-19.031091,1.857101,7.899411
-19.325122,1.857101,9.501475
-18.802301,2.785651,-14.529496
-18.887191,2.785651,-12.927431
-18.700186,2.785651,-11.325366
-18.354314,2.785651,-9.723302
-17.945074,2.785651,-8.121237
-17.550441,2.785651,-6.519172
-17.230861,2.785651,-4.917107
-17.029253,2.785651,-3.315043
-16.971011,2.785651,-1.712978
-17.064000,2.785651,-0.110913
-17.298559,2.785651,1.491152
-17.647500,2.785651,3.093216
-18.066108,2.785651,4.695281
-18.492142,2.785651,6.297346
-18.845833,2.785651,7.899411
-19.029885,2.785651,9.501475
-18.249809,3.714201,-14.529496
-18.328571,3.714201,-12.927431
-18.156068,3.714201,-11.325366
-17.840962,3.714201,-9.723302
-17.474391,3.714201,-8.121237
-17.129963,3.714201,-6.519172
-16.863761,3.714201,-4.917107
-16.714342,3.714201,-3.315043
-16.702733,3.714201,-1.712978
-16.832437,3.714201,-0.110913
-17.089429,3.714201,1.491152
-17.442156,3.714201,3.093216
-17.841540,3.714201,4.695281
-18.220975,3.714201,6.297346
-18.496329,3.714201,7.899411
-17.773954,4.642751,-12.927431
-17.602017,4.642751,-11.325366
-17.304701,4.642751,-9.723302
-16.968780,4.642751,-8.121237
-16.663499,4.642751,-6.519172
-16.440577,4.642751,-4.917107
-16.334205,4.642751,-3.315043
-16.361049,4.642751,-1.712978
-16.520246,4.642751,-0.110913
-16.793408,4.642751,1.491152
-17.144617,4.642751,3.093216
-17.520433,4.642751,4.695281
-17.849884,4.642751,6.297346
-18.044474,4.642751,7.899411
-17.208172,5.571302,-14.529496
-17.232986,5.571302,-12.927431
-17.050671,5.571302,-11.325366
-16.761162,5.571302,-9.723302
-16.446867,5.571302,-8.121237
-16.172668,5.571302,-6.519172
-15.985919,5.571302,-4.917107
-15.916449,5.571302,-3.315043
-15.976557,5.571302,-1.712978
-16.161019,5.571302,-0.110913
-16.447080,5.571302,1.491152
-16.794461,5.571302,3.093216
-17.145356,5.571302,4.695281
-17.424431,5.571302,6.297346
-17.538824,5.571302,7.899411
-16.701974,6.499852,-12.927431
-16.501333,6.499852,-11.325366
-16.212639,6.499852,-9.723302
-15.913939,6.499852,-8.121237
-15.665750,6.499852,-6.519172
-15.511061,6.499852,-4.917107
-15.475338,6.499852,-3.315043
-15.566516,6.499852,-1.712978
-15.775006,6.499852,-0.110913
-16.073691,6.499852,1.491152
-16.417927,6.499852,3.093216
-16.745543,6.499852,4.695281
-16.976842,6.499852,6.297346
-17.014599,6.499852,7.899411
-16.744062,6.499852,9.501475
-16.163888,7.428402,-12.927431
-15.939963,7.428402,-11.325366
-15.648089,7.428402,-9.723302
-15.361945,7.428402,-8.121237
-15.137686,7.428402,-6.519172
-15.013938,7.428402,-4.917107
-15.011801,7.428402,-3.315043
-15.134847,7.428402,-1.712978
-15.369124,7.428402,-0.110913
-15.683149,7.428402,1.491152
-16.027915,7.428402,3.093216
-16.336888,7.428402,4.695281
-16.526005,7.428402,6.297346
-16.493678,7.428402,7.899411
-16.120792,7.428402,9.501475
-15.588357,8.356952,-12.927431
-15.339186,8.356952,-11.325366
-15.043126,8.356952,-9.723302
-14.769494,8.356952,-8.121237
-14.570080,8.356952,-6.519172
-14.479145,8.356952,-4.917107
-14.513427,8.356952,-3.315043
-14.672133,8.356952,-1.712978
-14.936947,8.356952,-0.110913
-15.272022,8.356952,1.491152
-15.623988,8.356952,3.093216
-15.921944,8.356952,4.695281
-16.077467,8.356952,6.297346
-15.984603,8.356952,7.899411
-15.519873,8.356952,9.501475
-14.931674,9.285503,-12.927431
-14.658286,9.285503,-11.325366
-14.360030,9.285503,-9.723302
-14.101858,9.285503,-8.121237
-13.931196,9.285503,-6.519172
-13.877941,9.285503,-4.917107
-13.954467,9.285503,-3.315043
-14.155618,9.285503,-1.712978
-14.458712,9.285503,-0.110913
-14.823541,9.285503,1.491152
-15.192367,9.285503,3.093216
-15.489930,9.285503,4.695281
-15.623438,9.285503,6.297346
-15.482576,9.285503,7.899411
-14.939501,9.285503,9.501475
-14.136791,10.214053,-12.927431
-13.843211,10.214053,-11.325366
-13.547741,10.214053,-9.723302
-13.310970,10.214053,-8.121237
-13.175959,10.214053,-6.519172
-13.168245,10.214053,-4.917107
-13.295834,10.214053,-3.315043
-13.549207,10.214053,-1.712978
-13.901319,10.214053,-0.110913
-14.307596,10.214053,1.491152
-14.705939,10.214053,3.093216
-15.016721,10.214053,4.695281
-15.142789,10.214053,6.297346
-14.969462,10.214053,7.899411
-14.364533,10.214053,9.501475
-13.133324,11.142603,-12.927431
-12.826567,11.142603,-11.325366
-12.541858,11.142603,-9.723302
-12.335422,11.142603,-8.121237
-12.245958,11.142603,-6.519172
-12.294636,11.142603,-4.917107
-12.485100,11.142603,-3.315043
-12.803466,11.142603,-1.712978
-13.218326,11.142603,-0.110913
-13.680741,11.142603,1.491152
-14.124249,11.142603,3.093216
-14.464859,11.142603,4.695281
-14.601053,11.142603,6.297346
-14.413786,11.142603,7.899411
-13.766488,11.142603,9.501475
-11.837549,12.071153,-12.927431
-11.527623,12.071153,-11.325366
-11.264644,12.071153,-9.723302
-11.100472,12.071153,-8.121237
-11.069440,12.071153,-6.519172
-11.188356,12.071153,-4.917107
-11.456500,12.071153,-3.315043
-11.855624,12.071153,-1.712978
-12.349955,12.071153,-0.110913
-12.886191,12.071153,1.491152
-13.393505,12.071153,3.093216
-13.783543,12.071153,4.695281
-13.950423,12.071153,6.297346
-13.770736,12.071153,7.899411
-10.152402,12.999704,-12.927431
-9.852311,12.999704,-11.325366
-9.625023,12.999704,-9.723302
-9.518035,12.999704,-8.121237
-9.561316,12.999704,-6.519172
-9.767310,12.999704,-4.917107
-10.130931,12.999704,-3.315043
-10.629570,12.999704,-1.712978
-11.223088,12.999704,-0.110913
-11.853821,12.999704,1.491152
-12.446576,12.999704,3.093216
-12.908636,12.999704,4.695281
-13.129754,12.999704,6.297346
-12.982158,12.999704,7.899411
-12.320550,12.999704,9.501475
-7.967483,13.928254,-12.927431
-7.693223,13.928254,-11.325366
-7.518581,13.928254,-9.723302
-7.486691,13.928254,-8.121237
-7.623158,13.928254,-6.519172
-7.936060,13.928254,-4.917107
-8.415951,13.928254,-3.315043
-9.035855,13.928254,-1.712978
-9.751270,13.928254,-0.110913
-10.500168,13.928254,1.491152
-11.202992,13.928254,3.093216
-11.762660,13.928254,4.695281
-12.064563,13.928254,6.297346
-11.976565,13.928254,7.899411
-11.349001,13.928254,9.501475
-5.159052,14.856804,-12.927431
-4.929611,14.856804,-11.325366
-4.827563,14.856804,-9.723302
-4.891678,14.856804,-8.121237
-5.143197,14.856804,-6.519172
-5.585834,14.856804,-4.917107
-6.205779,14.856804,-3.315043
-6.971692,14.856804,-1.712978
-7.834706,14.856804,-0.110913
-8.728430,14.856804,1.491152
-9.568944,14.856804,3.093216
-10.254802,14.856804,4.695281
-10.667029,14.856804,6.297346
-10.669125,14.856804,7.899411
-10.107064,14.856804,9.501475
